id,number,year,make,model,vin,metric_units,front_facing_enhanced_url,front_facing_enhanced_ai_viz_url,dual_facing_enhanced_url,dual_facing_enhanced_ai_viz_url,front_facing_plain_url,driver_facing_plain_url,events
1520146,605,2018,KENWORTH,W9 Series,1XKWD40X2JJ994864,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2969892874/mp4-front_facing-20a64359-f33a-4f1c-810f-f92a4cc65914.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240712-035117-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094924Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=4e84e44f1675921a41b87c128a79d8f77c79cc64e179b5136254017f1f3856d4,,tailgating
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2969984799/mp4-front_facing-108cc11e-0370-4936-b40c-48398a36a562.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240712-124633-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=db35cad3654bce04f07f76fde567844af571050040728c9049432cff512f0559,,tailgating
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970071599/mp4-front_facing-fb9df852-c5fb-4d73-9f12-422145d20539.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240712-152647-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=cd224b2b3e62e7c491d3341ed156862133d6b0aa70190ae5debfa3936443294a,,tailgating
1208059,899,2013,Kenworth,800,1XKDD40X1DR959553,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970149224/mp4-front_facing-269cad01-2a81-4d08-8d0d-7248d504d652.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240712-173720-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=65031b537dec218c97251cc3220cb296d9af7866447b9a25313eac906fb0d01e,,tailgating
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970348969/mp4-front_facing-18254115-3040-4151-a562-a1670d8da561.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240713-023834-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=9c85670f1ade983e84903f3df02dd7350da3324f5479b0b4a275ebc6c067ff32,,tailgating
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,tailgating
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,tailgating
1520146,605,2018,KENWORTH,W9 Series,1XKWD40X2JJ994864,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970569696/mp4-front_facing-6128515c-1ccb-4810-8954-976f286fc534.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240714-043607-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=d2a68a1dafdd227f668b6930107126639f9a7b696a5a7a57aca686b5a3bfa035,,tailgating
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970649146/mp4-front_facing-2adbb979-45d4-4415-83ad-6756e7df2a7d.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240714-185535-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=6e717fc69b50e4867373852b549ac106a4888f57a3757d334b6e5c237ab215b7,,tailgating
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970662392/mp4-front_facing-534d3557-450d-4d5f-a363-582d48947b0a.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240714-201550-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=7fc38bd081b59e59bbcb7c3d852872632fd5d009418b074f9f5bb30d56e14991,,tailgating
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970891281/mp4-front_facing-c5b4ef22-cd1d-4c39-ab69-12460779f40d.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240715-151706-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=36508bfc8fc86278c0c0f908533ae6ff4b283cf297218adfc7a0925c5d5a290c,,tailgating
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970965724/mp4-front_facing-990ec41c-6526-403c-9857-ae7abbd08331.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240715-172553-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=4c4db5995acfc06566a655e4912802f09e3209626fc0c40ed7136114d02a7c0e,,tailgating
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970971636/mp4-front_facing-133f6668-6607-4a4f-be8f-f7161dcf2462.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240715-173644-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=ac90e34df11e5ca120c7afc1298c39cb3dca37d89a86aa84b842f677a74d195c,,tailgating
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,tailgating
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2971119342/mp4-front_facing-b29d5c14-2024-4564-8966-4b412869762c.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240715-221555-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=d56932a8321b9d6ad4ca998c5ab18483c48dd2cbd505af3aed278ec51a88a727,,tailgating
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2971166524/mp4-front_facing-dcc52875-a84b-4411-9c34-4f74d9680143.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240716-005742-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=eaf67c20768ae36c892ec88e295874124a66b17720d6a1873e240e9e4cc5ca39,,tailgating
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2971510223/mp4-front_facing-95695271-9db9-4837-b8e4-8a1df5390221.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240716-190555-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=a4060a5f647dbff6cab1a00f26ce00c79ab755a4cc4d747bcaf7fd70a365e746,,tailgating
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2971676693/mp4-front_facing-4e175543-3f29-4e25-a181-ab4ae7c73f6b.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240717-024236-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=e1f0f5406877844605121d085c0f6a55b2921212f271592e4eff36a60530c91f,,tailgating
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,tailgating
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2973508882/mp4-front_facing-61573874-b295-461f-ba39-1903f3d8356d.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240722-015903-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094925Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=97bc418c4b9639d692d8dc312ce22ebd1be9bfe02f69b38be14c5a27ed1f8387,,tailgating
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,tailgating
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2974345631/mp4-front_facing-3340937c-8215-462a-9115-004f72f17b41.mp4?response-content-disposition=attachment%3B%20filename%3DClose_following-Unidentified-20240723-201306-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094926Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=eb4d743f4d549c09b7ecd185a1f22d7398fcaa9eef8fc4c5366a69915e03e45d,,tailgating
1243160,895,2013,KENWORTH,W9 Series,1XKWD40X0DJ963262,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954601071/mp4-front_facing-c44fb366-6416-433d-9899-6f7411bfa707.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240601-001813-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094931Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=f3394777755786d97713a252f4caaabd7eca91e5587de74047e4ec3a51a4f697,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954615072/mp4-front_facing-fcb2427a-1a82-4237-9311-3719b7a06214.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240601-013139-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094931Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=0a61d09fa6620e20ab4d467aa2aeae30c4d924c9705434f8b483afe920df3a9f,,stop_sign_violation
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954632737/mp4-front_facing-47a1eb1f-8488-430b-b8a2-ab5fd948d034.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240601-041041-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094931Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=ea4b49a8b8b6a741cefb38248a1d448146a326a823ad110fe9fb0c747e64d9de,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954677644/mp4-front_facing-beb3d821-2615-4e0f-a31b-9d664edb6f76.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240601-123418-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094931Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=45b5e99170e3393fb4812de8c92133e6996bbf61c17eacdd1ea52427b2212376,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1179249,855,2016,Peterbilt,389,1NPXD49X2GD305652,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954723981/mp4-front_facing-3f385b2e-ecba-4256-83c1-ec5740fc9241.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240601-155358-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094931Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=0822546027c5da832a9b2b3535dd86d4df2c3568555264440fefb6e4438a7c60,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954787634/mp4-front_facing-c83b854e-b3ba-4022-bd4a-87236a72404a.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240601-202313-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=446dd44036f7753e53dc074884861ccf47b8791bfc9ed1118d149ed9286a12bd,,stop_sign_violation
1243160,895,2013,KENWORTH,W9 Series,1XKWD40X0DJ963262,True,,,,,,,stop_sign_violation
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954803278/mp4-front_facing-3a8fcb02-0a37-4b28-ac5b-634c378b7321.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240601-214221-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=0f746d7f0042ca57ed927198b0ecf30f156e8627ff4ac9092cfbe6aadec5fb95,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1179249,855,2016,Peterbilt,389,1NPXD49X2GD305652,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954833644/mp4-front_facing-15072c0f-484c-4f44-9406-525b0984f558.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240602-010523-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=c50d329159dbab5f6f42121c6d0086e67344ffe159b89a2c8b743e06b18b7733,,stop_sign_violation
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954833805/mp4-front_facing-15a9b27d-0edd-4b2a-a04c-90689818fd5d.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240602-010720-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=acc94a836c3e484060c93f3940295c9deae59a9a6865787fb885b3a2d0397311,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954841243/mp4-front_facing-907b4351-6cc7-4528-ae2a-ec79027aa91e.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240602-023134-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=3264c6573f7316c98a15548f0365809c03d93ef9e620aa2141d71aef78ae7a92,,stop_sign_violation
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954848496/mp4-front_facing-6fb3a469-39b9-4c07-b1b1-031956d17c6d.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240602-044009-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=24b74b1066364fd7d7956ff0520e598a41e439d33feb0207b0803d17f27ec95e,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954850011/mp4-front_facing-d90abb09-f1b8-4031-94d9-5352cf282732.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240602-051430-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=4dc2c2b6b36d73c7716fca108ed9629eb7dfb268128640493b02029ea0d737ed,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,stop_sign_violation
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
1243160,895,2013,KENWORTH,W9 Series,1XKWD40X0DJ963262,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2954987736/mp4-front_facing-fac44f28-b01a-4573-9a0a-de2835a18e6f.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240603-014428-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=83f62bd793ea4cc2a7845fb5e697ab604c0fcca990d6615f5e535faa8974430e,,stop_sign_violation
1243160,895,2013,KENWORTH,W9 Series,1XKWD40X0DJ963262,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955000186/mp4-front_facing-708c0a27-4b8d-4a6e-9d61-33650b8af83e.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240603-043410-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=85c40a855775adc3eba786e23f4151e0e18e0f658a8390232e566c108524cd4c,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955003397/mp4-front_facing-2d3ded39-f6ab-4461-b0d7-4c0142fa4321.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240603-053223-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=729c7377f352f329ff1f0e11c7b80f25c41e007aa13d9c5ed45a491a0e31bb73,,stop_sign_violation
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955005689/mp4-front_facing-4b8f2e18-0e5c-4e7b-842e-26202d3e183d.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240603-061601-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=3e17012bcddff849ed8fa9491e2c0de230c4187a119a309d43bbf4d821f15d8e,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1243160,895,2013,KENWORTH,W9 Series,1XKWD40X0DJ963262,True,,,,,,,stop_sign_violation
1208059,899,2013,Kenworth,800,1XKDD40X1DR959553,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2955066070/mp4-front_facing-fb821f6b-61a0-4963-a51c-460b99726722.mp4?response-content-disposition=attachment%3B%20filename%3DStop_sign_violation-Unidentified-20240603-115721-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094932Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=9ade5e5d2b9112461dad5658c9b7322d8aa6b1cb1ac3cd76ca3568f4797ecdeb,,stop_sign_violation
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,,,stop_sign_violation
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,,,stop_sign_violation
